image,x,y,mask
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0058_2400_0.png,310,185,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0058_2400_0.310.185.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0013_2000_2800.aug.2.png,394,333,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0013_2000_2800.394.333.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_1200_800.aug.1.png,11,267,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0020_1200_800.11.267.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_1200_800.aug.1.png,9,314,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0020_1200_800.9.314.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_1600_2400.aug.1.png,314,327,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0022_1600_2400.314.327.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_1600_2400.aug.1.png,324,159,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0022_1600_2400.324.159.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_1600_2400.aug.1.png,299,350,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0022_1600_2400.299.350.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0043_2800_400.png,279,154,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0043_2800_400.279.154.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_4000_1600.aug.2.png,63,37,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0022_4000_1600.63.37.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_4000_1600.aug.2.png,109,31,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0022_4000_1600.109.31.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_4000_1600.aug.2.png,272,383,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0022_4000_1600.272.383.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_4000_1600.aug.2.png,104,390,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0022_4000_1600.104.390.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0011_4400_0.aug.2.png,285,162,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0011_4400_0.285.162.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0011_4400_0.aug.2.png,299,368,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0011_4400_0.299.368.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0029_400_2000.aug.1.png,67,270,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0029_400_2000.67.270.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0038_2400_2000.aug.1.png,77,36,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0038_2400_2000.77.36.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0048_2800_2800.png,274,338,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0048_2800_2800.274.338.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_1200_2800.aug.0.png,20,87,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0059_1200_2800.20.87.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_3200_800.aug.0.png,262,358,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0059_3200_800.262.358.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_3600_1200.aug.0.png,124,286,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0022_3600_1200.124.286.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_3600_1200.aug.0.png,77,306,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0022_3600_1200.77.306.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_3600_1200.aug.0.png,64,251,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0022_3600_1200.64.251.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_3600_1200.aug.0.png,188,264,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0022_3600_1200.188.264.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_3600_1200.aug.0.png,372,105,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0022_3600_1200.372.105.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_3600_1200.aug.0.png,319,102,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0022_3600_1200.319.102.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_3600_1200.aug.0.png,98,158,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0022_3600_1200.98.158.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0058_800_1600.aug.2.png,233,117,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0058_800_1600.233.117.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0058_800_1600.aug.2.png,363,330,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0058_800_1600.363.330.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0010_4000_2400.png,289,294,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0010_4000_2400.289.294.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0010_4000_2400.png,348,283,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0010_4000_2400.348.283.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0010_4000_2400.png,345,328,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0010_4000_2400.345.328.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0035_2400_2400.png,314,103,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0035_2400_2400.314.103.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0035_2400_2400.png,189,269,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0035_2400_2400.189.269.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0038_1200_1600.png,174,111,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0038_1200_1600.174.111.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0038_1200_1600.png,86,144,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0038_1200_1600.86.144.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0038_1200_1600.png,195,199,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0038_1200_1600.195.199.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0038_1200_1600.png,125,222,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0038_1200_1600.125.222.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0038_1200_1600.png,197,314,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0038_1200_1600.197.314.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0038_1200_1600.png,122,346,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0038_1200_1600.122.346.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_0_2800.aug.0.png,174,227,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0057_0_2800.174.227.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_0_2800.aug.0.png,154,187,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0057_0_2800.154.187.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_0_2800.aug.0.png,135,88,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0057_0_2800.135.88.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_0_2800.aug.0.png,183,57,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0057_0_2800.183.57.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_0_2800.aug.0.png,236,41,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0057_0_2800.236.41.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_0_2800.aug.0.png,75,61,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0057_0_2800.75.61.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_0_2800.aug.0.png,280,197,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0057_0_2800.280.197.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_0_2800.aug.0.png,249,259,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0057_0_2800.249.259.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_0_2800.aug.0.png,312,289,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0057_0_2800.312.289.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_0_2800.aug.0.png,375,269,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0057_0_2800.375.269.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_0_2800.aug.0.png,269,233,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0057_0_2800.269.233.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_0_2800.aug.0.png,217,327,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0057_0_2800.217.327.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_0_2800.aug.0.png,348,381,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0057_0_2800.348.381.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2800_1200.aug.0.png,38,340,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0025_2800_1200.38.340.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2800_1200.aug.0.png,287,364,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0025_2800_1200.287.364.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2800_1200.aug.0.png,384,262,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0025_2800_1200.384.262.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2800_1200.aug.0.png,240,116,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0025_2800_1200.240.116.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2800_1200.aug.0.png,252,159,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0025_2800_1200.252.159.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0047_2800_2400.aug.2.png,385,289,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0047_2800_2400.385.289.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0047_2800_2400.aug.2.png,346,268,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0047_2800_2400.346.268.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0045_1600_0.png,101,279,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0045_1600_0.101.279.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0045_1600_0.png,159,109,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0045_1600_0.159.109.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0045_1600_0.png,255,157,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0045_1600_0.255.157.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0045_1600_0.png,260,318,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0045_1600_0.260.318.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0045_1600_0.png,304,365,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0045_1600_0.304.365.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0045_1600_0.png,200,350,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0045_1600_0.200.350.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0045_1600_0.png,78,231,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0045_1600_0.78.231.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0045_1600_0.png,47,317,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0045_1600_0.47.317.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_800_1600.aug.1.png,369,281,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0020_800_1600.369.281.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_800_1600.aug.1.png,343,331,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0020_800_1600.343.331.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0044_1200_2000.aug.0.png,289,175,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0044_1200_2000.289.175.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0044_1200_2000.aug.0.png,262,123,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0044_1200_2000.262.123.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0036_0_2800.aug.2.png,364,187,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0036_0_2800.364.187.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0036_0_2800.aug.2.png,360,130,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0036_0_2800.360.130.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0032_0_400.aug.0.png,257,335,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0032_0_400.257.335.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0036_800_1600.aug.2.png,223,138,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0036_800_1600.223.138.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0036_800_1600.aug.2.png,95,151,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0036_800_1600.95.151.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0036_800_1600.aug.2.png,32,116,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0036_800_1600.32.116.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0036_800_1600.aug.2.png,45,316,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0036_800_1600.45.316.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0058_4000_0.aug.1.png,135,238,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0058_4000_0.135.238.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0058_4000_0.aug.1.png,197,249,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0058_4000_0.197.249.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0058_4000_0.aug.1.png,168,309,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0058_4000_0.168.309.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0058_4000_0.aug.1.png,215,335,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0058_4000_0.215.335.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0058_4000_0.aug.1.png,279,274,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0058_4000_0.279.274.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0058_4000_0.aug.1.png,27,294,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0058_4000_0.27.294.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0044_400_800.aug.2.png,119,218,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0044_400_800.119.218.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0034_1600_3200.aug.0.png,24,204,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0034_1600_3200.24.204.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0058_2000_2800.aug.1.png,21,365,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0058_2000_2800.21.365.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_4400_800.aug.1.png,290,50,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0057_4400_800.290.50.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_4400_800.aug.1.png,365,174,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0057_4400_800.365.174.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_3200_3200.png,271,89,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0022_3200_3200.271.89.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0023_3200_400.png,213,339,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0023_3200_400.213.339.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0023_3200_400.png,225,269,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0023_3200_400.225.269.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0023_3200_400.png,304,175,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0023_3200_400.304.175.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0023_3200_400.png,287,220,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0023_3200_400.287.220.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_1600_2400.aug.2.png,323,158,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0022_1600_2400.323.158.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_1600_2400.aug.2.png,313,321,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0022_1600_2400.313.321.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0006_1600_800.png,195,22,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0006_1600_800.195.22.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_400_800.aug.0.png,196,94,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0053_400_800.196.94.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_400_800.aug.0.png,221,130,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0053_400_800.221.130.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2400_2000.png,324,107,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0025_2400_2000.324.107.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2400_2000.png,383,90,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0025_2400_2000.383.90.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_3200_0.aug.2.png,184,52,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0020_3200_0.184.52.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_3200_0.aug.2.png,216,27,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0020_3200_0.216.27.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_3200_0.aug.2.png,240,55,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0020_3200_0.240.55.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0033_0_2000.png,223,181,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0033_0_2000.223.181.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0033_0_2000.png,173,214,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0033_0_2000.173.214.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0033_0_2000.png,256,238,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0033_0_2000.256.238.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0016_400_2400.aug.1.png,307,256,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0016_400_2400.307.256.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0055_3600_2800.aug.0.png,228,121,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0055_3600_2800.228.121.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0055_3600_2800.aug.0.png,241,40,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0055_3600_2800.241.40.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0055_3600_2800.aug.0.png,183,70,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0055_3600_2800.183.70.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0055_3600_2800.aug.0.png,65,177,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0055_3600_2800.65.177.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0055_3600_2800.aug.0.png,142,167,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0055_3600_2800.142.167.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0055_3600_2800.aug.0.png,347,236,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0055_3600_2800.347.236.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0055_3600_2800.aug.0.png,384,169,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0055_3600_2800.384.169.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_2800_1600.aug.1.png,135,252,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0057_2800_1600.135.252.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0004_1600_400.aug.2.png,120,360,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0004_1600_400.120.360.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0004_1600_400.aug.2.png,371,385,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0004_1600_400.371.385.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0004_1600_400.aug.2.png,331,357,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0004_1600_400.331.357.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0004_1600_400.aug.2.png,356,301,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0004_1600_400.356.301.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0037_800_800.aug.0.png,306,46,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0037_800_800.306.46.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0016_400_2400.png,305,141,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0016_400_2400.305.141.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0023_800_2000.aug.0.png,177,141,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0023_800_2000.177.141.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0023_800_2000.aug.0.png,153,93,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0023_800_2000.153.93.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0050_2800_2400.png,306,45,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0050_2800_2400.306.45.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0033_4000_800.aug.2.png,113,42,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0033_4000_800.113.42.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_400_2800.aug.0.png,55,221,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0059_400_2800.55.221.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0045_2400_2800.aug.1.png,109,106,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0045_2400_2800.109.106.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0045_2400_2800.aug.1.png,33,92,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0045_2400_2800.33.92.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0045_2400_2800.aug.1.png,175,58,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0045_2400_2800.175.58.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0045_2400_2800.aug.1.png,89,29,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0045_2400_2800.89.29.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0045_2400_2800.aug.1.png,75,205,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0045_2400_2800.75.205.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0045_2400_2800.aug.1.png,300,249,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0045_2400_2800.300.249.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0021_3600_2800.aug.1.png,202,153,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0021_3600_2800.202.153.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0021_3600_2800.aug.1.png,170,130,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0021_3600_2800.170.130.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0021_3600_2800.aug.1.png,118,311,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0021_3600_2800.118.311.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0021_3600_2800.aug.1.png,189,295,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0021_3600_2800.189.295.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0021_3600_2800.aug.1.png,260,339,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0021_3600_2800.260.339.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0021_3600_2800.aug.1.png,108,273,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0021_3600_2800.108.273.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0056_4400_2000.aug.0.png,364,201,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0056_4400_2000.364.201.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0055_3600_2800.aug.1.png,311,64,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0055_3600_2800.311.64.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0026_1200_2400.aug.1.png,162,197,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0026_1200_2400.162.197.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0026_1200_2400.aug.1.png,172,148,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0026_1200_2400.172.148.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0026_1200_2400.aug.1.png,126,185,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0026_1200_2400.126.185.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0026_1200_2400.aug.1.png,75,109,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0026_1200_2400.75.109.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0026_1200_2400.aug.1.png,248,173,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0026_1200_2400.248.173.mask.npy
