image,x,y,mask,lifecycle
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0006_1200_800.aug.2.png,124,65,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0006_1200_800.124.65.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0006_1200_800.aug.2.png,93,325,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0006_1200_800.93.325.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0006_1200_800.aug.2.png,351,141,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0006_1200_800.351.141.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0006_1200_800.aug.2.png,392,223,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0006_1200_800.392.223.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0018_2000_2400.aug.1.png,364,258,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0018_2000_2400.364.258.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0018_2000_2400.aug.1.png,302,329,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0018_2000_2400.302.329.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0018_2000_2400.aug.1.png,290,271,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0018_2000_2400.290.271.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0018_2000_2400.aug.1.png,360,159,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0018_2000_2400.360.159.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0018_2000_2400.aug.1.png,369,26,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0018_2000_2400.369.26.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0018_2000_2400.aug.1.png,384,334,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0018_2000_2400.384.334.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0052_4400_1200.aug.2.png,298,186,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0052_4400_1200.298.186.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0032_3200_1600.aug.0.png,233,374,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0032_3200_1600.233.374.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0032_3200_1600.aug.0.png,311,364,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0032_3200_1600.311.364.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_1600_1600.aug.2.png,290,161,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0059_1600_1600.290.161.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_1600_1600.aug.2.png,341,85,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0059_1600_1600.341.85.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_1600_1600.aug.2.png,176,344,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0059_1600_1600.176.344.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_1600_1600.aug.2.png,321,368,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0059_1600_1600.321.368.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_3200_800.png,166,148,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0059_3200_800.166.148.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_1600_1600.aug.2.png,112,113,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0059_1600_1600.112.113.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_3200_800.png,80,208,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0059_3200_800.80.208.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_3200_800.png,138,249,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0059_3200_800.138.249.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_3200_800.png,190,309,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0059_3200_800.190.309.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_3200_800.png,250,271,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0059_3200_800.250.271.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_3200_800.png,206,242,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0059_3200_800.206.242.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_3200_800.png,326,263,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0059_3200_800.326.263.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_3200_800.png,223,87,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0059_3200_800.223.87.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_3200_800.png,191,37,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0059_3200_800.191.37.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_3200_800.png,378,132,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0059_3200_800.378.132.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_3200_800.png,63,39,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0059_3200_800.63.39.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_3200_800.png,10,313,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0059_3200_800.10.313.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_3200_800.png,12,234,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0059_3200_800.12.234.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_3200_800.png,40,374,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0059_3200_800.40.374.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_3200_2800.aug.1.png,220,264,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0020_3200_2800.220.264.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_3200_2800.aug.1.png,260,287,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0020_3200_2800.260.287.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_3200_2800.aug.1.png,315,292,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0020_3200_2800.315.292.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_3200_2800.aug.1.png,329,237,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0020_3200_2800.329.237.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_3200_2800.aug.1.png,385,232,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0020_3200_2800.385.232.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_3200_2800.aug.1.png,349,303,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0020_3200_2800.349.303.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_3200_2800.aug.1.png,160,366,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0020_3200_2800.160.366.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_3200_2800.aug.1.png,302,183,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0020_3200_2800.302.183.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_3200_2800.aug.1.png,106,363,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0020_3200_2800.106.363.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0056_3600_2000.png,112,148,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0056_3600_2000.112.148.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0056_3600_2000.png,30,362,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0056_3600_2000.30.362.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0038_4000_1200.aug.0.png,166,124,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0038_4000_1200.166.124.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0029_2400_800.aug.1.png,276,224,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0029_2400_800.276.224.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0029_2400_800.aug.1.png,290,314,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0029_2400_800.290.314.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0029_2400_800.aug.1.png,203,371,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0029_2400_800.203.371.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0029_2400_800.aug.1.png,298,67,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0029_2400_800.298.67.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0029_2400_800.aug.1.png,328,22,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0029_2400_800.328.22.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0023_2000_0.png,217,83,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0023_2000_0.217.83.mask.npy,unknown
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0023_2000_0.png,279,219,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0023_2000_0.279.219.mask.npy,unknown
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0023_2000_0.png,244,191,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0023_2000_0.244.191.mask.npy,unknown
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0023_2000_0.png,190,38,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0023_2000_0.190.38.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0032_4400_1200.png,67,219,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0032_4400_1200.67.219.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0032_4400_1200.png,25,75,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0032_4400_1200.25.75.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0032_4400_1200.png,147,292,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0032_4400_1200.147.292.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0032_4400_1200.png,155,374,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0032_4400_1200.155.374.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0045_2800_1200.aug.0.png,382,42,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0045_2800_1200.382.42.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0037_2400_400.aug.2.png,253,268,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0037_2400_400.253.268.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0037_2400_400.aug.2.png,133,43,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0037_2400_400.133.43.mask.npy,unknown
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0019_1200_1600.aug.1.png,129,234,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0019_1200_1600.129.234.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0019_1200_1600.aug.1.png,73,73,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0019_1200_1600.73.73.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0019_1200_1600.aug.1.png,197,114,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0019_1200_1600.197.114.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0019_1200_1600.aug.1.png,211,241,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0019_1200_1600.211.241.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0019_1200_1600.aug.1.png,177,332,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0019_1200_1600.177.332.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0019_1200_1600.aug.1.png,164,381,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0019_1200_1600.164.381.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0034_2400_2800.png,49,218,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0034_2400_2800.49.218.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0043_3200_0.aug.2.png,299,124,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0043_3200_0.299.124.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0034_3200_400.png,86,59,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0034_3200_400.86.59.mask.npy,unknown
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0034_3200_400.png,116,112,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0034_3200_400.116.112.mask.npy,unknown
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0034_3200_400.png,310,309,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0034_3200_400.310.309.mask.npy,unknown
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0034_3200_400.png,361,60,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0034_3200_400.361.60.mask.npy,unknown
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0016_3200_1200.aug.1.png,153,228,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0016_3200_1200.153.228.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0016_3200_1200.aug.1.png,139,156,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0016_3200_1200.139.156.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0016_3200_1200.aug.1.png,265,159,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0016_3200_1200.265.159.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0016_3200_1200.aug.1.png,332,193,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0016_3200_1200.332.193.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0016_3200_1200.aug.1.png,270,231,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0016_3200_1200.270.231.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0016_3200_1200.aug.1.png,327,110,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0016_3200_1200.327.110.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0016_3200_1200.aug.1.png,210,289,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0016_3200_1200.210.289.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0016_3200_1200.aug.1.png,113,294,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0016_3200_1200.113.294.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0016_3200_1200.aug.1.png,340,338,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0016_3200_1200.340.338.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0016_3200_1200.aug.1.png,38,290,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0016_3200_1200.38.290.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0016_3200_1200.aug.1.png,51,357,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0016_3200_1200.51.357.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0016_3200_1200.aug.1.png,276,380,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0016_3200_1200.276.380.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0016_3200_1200.aug.1.png,381,236,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0016_3200_1200.381.236.mask.npy,unknown
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0016_3200_1200.aug.1.png,380,153,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0016_3200_1200.380.153.mask.npy,unknown
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2400_1600.aug.0.png,92,67,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0025_2400_1600.92.67.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2400_1600.aug.0.png,111,26,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0025_2400_1600.111.26.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2400_1600.aug.0.png,148,24,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0025_2400_1600.148.24.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2400_1600.aug.0.png,130,67,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0025_2400_1600.130.67.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2400_1600.aug.0.png,162,63,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0025_2400_1600.162.63.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2400_1600.aug.0.png,253,124,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0025_2400_1600.253.124.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2400_1600.aug.0.png,330,159,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0025_2400_1600.330.159.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2400_1600.aug.0.png,301,237,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0025_2400_1600.301.237.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2400_1600.aug.0.png,240,258,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0025_2400_1600.240.258.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2400_1600.aug.0.png,356,338,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0025_2400_1600.356.338.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2400_1600.aug.0.png,281,364,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0025_2400_1600.281.364.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2400_1600.aug.0.png,257,319,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0025_2400_1600.257.319.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2400_1600.aug.0.png,253,360,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0025_2400_1600.253.360.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_3600_800.png,163,254,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0053_3600_800.163.254.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_3600_800.png,129,313,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0053_3600_800.129.313.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_3600_800.png,68,302,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0053_3600_800.68.302.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_3600_800.png,56,374,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0053_3600_800.56.374.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_3600_800.png,207,367,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0053_3600_800.207.367.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_3600_800.png,187,319,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0053_3600_800.187.319.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_3600_800.png,118,366,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0053_3600_800.118.366.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_3600_800.png,37,177,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0053_3600_800.37.177.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_3600_800.png,3,144,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0053_3600_800.3.144.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_3600_800.png,43,41,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0053_3600_800.43.41.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_3600_800.png,302,204,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0053_3600_800.302.204.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_3600_800.png,291,257,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0053_3600_800.291.257.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_3600_800.png,304,318,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0053_3600_800.304.318.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_3600_800.png,325,379,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0053_3600_800.325.379.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_3600_800.png,267,370,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0053_3600_800.267.370.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0029_2400_800.aug.0.png,195,377,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0029_2400_800.195.377.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0029_2400_800.aug.0.png,106,71,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0029_2400_800.106.71.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0029_2400_800.aug.0.png,56,12,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0029_2400_800.56.12.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0029_2400_800.aug.0.png,21,120,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0029_2400_800.21.120.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0029_2400_800.aug.0.png,194,25,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0029_2400_800.194.25.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0002_2800_3200.aug.0.png,278,265,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0002_2800_3200.278.265.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0002_2800_3200.aug.0.png,315,256,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0002_2800_3200.315.256.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0029_2400_800.aug.0.png,257,53,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0029_2400_800.257.53.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0002_2800_3200.aug.0.png,343,271,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0002_2800_3200.343.271.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0002_2800_3200.aug.0.png,241,269,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0002_2800_3200.241.269.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0002_2800_3200.aug.0.png,218,351,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0002_2800_3200.218.351.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0002_2800_3200.aug.0.png,174,378,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0002_2800_3200.174.378.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_3200_800.aug.0.png,287,211,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0020_3200_800.287.211.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_3200_800.aug.0.png,319,247,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0020_3200_800.319.247.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_3200_800.aug.0.png,77,383,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0020_3200_800.77.383.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_3200_800.aug.0.png,136,321,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0020_3200_800.136.321.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_3200_800.aug.0.png,348,281,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0020_3200_800.348.281.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_3200_800.aug.0.png,56,267,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0020_3200_800.56.267.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_3200_800.aug.0.png,105,26,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0020_3200_800.105.26.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_3200_800.aug.0.png,269,155,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0020_3200_800.269.155.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_3200_800.aug.0.png,318,176,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0020_3200_800.318.176.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0045_400_400.png,308,146,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0045_400_400.308.146.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0045_400_400.png,326,189,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0045_400_400.326.189.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0045_400_400.png,27,261,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0045_400_400.27.261.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0044_3600_800.aug.0.png,16,361,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0044_3600_800.16.361.mask.npy,unknown
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0060_2800_800.aug.0.png,298,217,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0060_2800_800.298.217.mask.npy,unripe
